,year,month,season,song_name,artist,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
634,2000,8,Summer,"Jumpin', Jumpin'",DESTINY'S CHILD,0.771,0.685,C#/Db,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200
635,2000,8,Summer,It's Gonna Be Me,N SYNC,0.636,0.873,C,0.071,0.0407,1.27E-06,0.0372,0.908,165.071,192427
636,2000,8,Summer,Doesn't Really Matter,JANET JACKSON,0.771,0.796,F,0.076,0.0993,0.00278,0.0981,0.801,99.316,265027
637,2000,8,Summer,Try Again,AALIYAH,0.794,0.662,F#/Gb,0.249,0.0789,0,0.0937,0.683,93.053,284640
638,2000,8,Summer,Absolutely (Story Of A Day),NINE DAYS,0.481,0.94,G,0.066,0.000891,0,0.0939,0.66,96.493,189333
639,2000,8,Summer,I Wanna Know,JOE,0.725,0.487,G#/Ab,0.0368,0.26,1.09E-05,0.431,0.599,136.086,296693
640,2000,8,Summer,Everything You Want,VERTICAL HORIZON,0.636,0.761,D#/Eb,0.0306,0.0517,0,0.0642,0.736,93.896,257067
641,2000,8,Summer,No More,RUFF ENDZ,0.839,0.641,A#/Bb,0.0858,0.0324,4.56E-06,0.0602,0.927,97.004,242560
642,2000,8,Summer,I Need You,LeANN RIMES,0.478,0.736,G,0.0367,0.02,9.58E-05,0.118,0.564,144.705,229827
643,2000,8,Summer,Higher,CREED,0.459,0.83,D,0.0364,5.15E-05,0.00014,0.206,0.431,155.827,316733
644,2000,8,Summer,He Wasn't Man Enough,TONI BRAXTON,0.739,0.947,B,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,261933
645,2000,8,Summer,Kryptonite,3 DOORS DOWN,0.545,0.865,B,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,233933
646,2000,8,Summer,(Hot S**t) Country Grammar,NELLY,0.889,0.648,D,0.109,0.00828,0,0.113,0.58,81.388,259173
647,2000,8,Summer,Back Here,BB MAK,0.624,0.945,G,0.0343,0.0698,4.57E-06,0.0867,0.914,104.77,218200
648,2000,8,Summer,Let's Get Married,JAGGED EDGE,0.852,0.694,C#/Db,0.0653,0.0121,0,0.126,0.789,109.906,249040
649,2000,8,Summer,Wifey,NEXT,0.831,0.713,G,0.104,0.0678,0,0.0659,0.683,99.584,243467
650,2000,8,Summer,There You Go,PINK,0.822,0.847,A#/Bb,0.0917,0.0854,0,0.0452,0.668,107.908,202800
651,2000,8,Summer,I Think I'm In Love With You,JESSICA SIMPSON,0.715,0.815,A,0.0576,0.0689,0,0.233,0.804,106.001,197693
652,2000,8,Summer,Breathe,FAITH HILL,0.529,0.496,G,0.029,0.173,0,0.251,0.278,136.859,250547
653,2000,8,Summer,Music,MADONNA,0.736,0.802,G,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973
654,2000,8,Summer,Wonderful,EVERCLEAR,0.514,0.817,G,0.05,0.0118,8.25E-06,0.346,0.734,186.765,280813
655,2000,8,Summer,You Sang To Me,MARC ANTHONY,0.578,0.894,A#/Bb,0.0296,0.0103,2.66E-06,0.216,0.741,165.98,347107
656,2000,8,Summer,Purest Of Pain (A Puro Dolor),SON BY FOUR,0.593,0.939,G,0.0616,0.45,1.33E-05,0.109,0.743,134.108,247480
657,2000,8,Summer,That's The Way,JO DEE MESSINA,0.488,0.923,D,0.103,0.129,0,0.158,0.818,183.891,202253
658,2000,8,Summer,I Turn To You,CHRISTINA AGUILERA,0.599,0.47,C#/Db,0.0376,0.38,0,0.111,0.298,127.177,273707
659,2000,8,Summer,What About Now,LONESTAR,0.663,0.819,E,0.0335,0.147,0,0.0915,0.73,125.878,210000
660,2000,8,Summer,Separated,AVANT,0.798,0.48,C,0.0276,0.247,0,0.237,0.643,108.241,255600
661,2000,8,Summer,I Wanna Be With You,MANDY MOORE,0.515,0.908,G#/Ab,0.0368,0.0158,1.88E-05,0.412,0.637,150.031,252600
662,2000,8,Summer,Faded,SOULDECISION featuring THRUST,0.856,0.509,B,0.0346,0.00807,0,0.0592,0.863,107.91,164286
663,2000,8,Summer,I Will Love Again,LARA FABIAN,0.643,0.757,A,0.0347,0.0435,1.35E-06,0.0883,0.471,126.975,223040
664,2000,8,Summer,Prayin' For Daylight,RASCAL FLATTS,0.64,0.781,G,0.0398,0.578,0,0.272,0.646,91.02,215600
665,2000,8,Summer,It Must Be Love,ALAN JACKSON,0.816,0.669,F#/Gb,0.0295,0.284,0,0.0563,0.967,112.132,171813
666,2000,8,Summer,Callin' Me,LIL ZANE & 112,0.782,0.675,G#/Ab,0.0706,0.00814,0,0.0978,0.663,106.956,257307
667,2000,8,Summer,Lucky,BRITNEY SPEARS,0.765,0.791,G#/Ab,0.0317,0.262,0.000154,0.0669,0.966,95.026,206227
668,2000,8,Summer,Just Be A Man About It,TONI BRAXTON,0.753,0.45,A,0.0919,0.274,2.05E-06,0.321,0.56,109.408,288933
669,2000,8,Summer,Smooth,SANTANA featuring ROB THOMAS,0.691,0.764,A,0.0386,0.112,0.00419,0.0509,0.833,115.98,240013
670,2000,8,Summer,One Voice,BILLY GILMAN,0.442,0.447,C,0.0252,0.101,0,0.0962,0.16,149.652,249840
671,2000,8,Summer,Come On Over (All I Want Is You),CHRISTINA AGUILERA,0.829,0.915,G#/Ab,0.106,0.226,1.25E-05,0.246,0.779,118.903,203333
672,2000,8,Summer,I Try,MACY GRAY,0.593,0.642,D,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440
673,2000,8,Summer,Where I Wanna Be,DONELL JONES,0.664,0.396,F,0.0298,0.52,0,0.268,0.453,102.053,253627
674,2000,8,Summer,Amazed,LONESTAR,0.561,0.543,C#/Db,0.0324,0.26,0,0.124,0.243,139.803,240867
675,2000,8,Summer,Give Me Just One Night,98 DEGREES,0.543,0.79,C,0.0491,0.0513,3.55E-06,0.0981,0.655,123.631,205160
676,2000,8,Summer,I Will ... But,SHEDAISY,0.675,0.837,D,0.0354,0.103,0,0.123,0.888,112.53,219973
677,2000,8,Summer,The Light,COMMON,0.934,0.649,G,0.266,0.114,1.71E-06,0.0807,0.685,97.026,243587
678,2000,8,Summer,Dance Tonight,LUCY PEARL,0.787,0.425,A#/Bb,0.0641,0.00637,0.00169,0.196,0.711,99.225,221280
679,2000,8,Summer,Simple Kind Of Life,NO DOUBT,0.576,0.849,C,0.0355,0.0678,0,0.278,0.482,119.999,256933
680,2000,8,Summer,Could I Have This Kiss Forever,ENRIQUE IGLESIAS & WHITNEY HOUSTON,0.505,0.876,A#/Bb,0.0772,0.00375,6.06E-06,0.138,0.443,93.841,235107
681,2000,8,Summer,Flowers On The Wall,ERIC HEATHERLEY,0.76,0.644,C#/Db,0.0431,0.07,1.91E-05,0.155,0.779,99.954,209440
682,2000,8,Summer,It's My Life,BON JOVI,0.551,0.913,C,0.0466,0.0263,1.35E-05,0.347,0.544,119.992,224493
683,2000,8,Summer,Yes!,CHAD BROCK,0.674,0.623,D,0.0283,0.00408,5.61E-05,0.0488,0.452,126.547,206733
684,2000,8,Summer,What You Want,DMX,0.644,0.841,C#/Db,0.324,0.0631,0,0.325,0.752,166.999,248653
685,2000,8,Summer,Taking You Home,DON HENLEY,0.569,0.498,E,0.0269,0.341,2.35E-05,0.134,0.0891,72.344,331667
686,2000,8,Summer,You'll Always Be Loved By Me,BROOKS & DUNN,0.671,0.658,D,0.0258,0.198,2.48E-05,0.297,0.568,103.122,181840
687,2000,8,Summer,Treat Her Like A Lady,JOE,0.75,0.463,F,0.0415,0.0581,0,0.0889,0.568,126.072,257773
688,2000,8,Summer,Who Let The Dogs Out,BAHA MEN,0.596,0.954,C,0.0657,0.00038,0.0171,0.227,0.628,128.913,150581
689,2000,8,Summer,Don't Think I'm Not,KANDI,0.859,0.622,B,0.0445,0.0661,0,0.0394,0.433,134.007,243533
690,2000,8,Summer,Bag Lady,ERYKAH BADU,0.724,0.416,F,0.0841,0.365,0,0.0969,0.578,151.181,348893
691,2000,8,Summer,The Real Slim Shady,EMINEM,0.949,0.661,F,0.0572,0.0302,0,0.0454,0.76,104.504,284200
692,2000,8,Summer,Last Resort,PAPA ROACH,0.589,0.89,E,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907
693,2000,8,Summer,Most Girls,PINK,0.742,0.732,D,0.0311,0.0424,0.00446,0.101,0.694,97.922,298960
694,2000,8,Summer,Change Your Mind,SISTER HAZEL,0.428,0.785,C,0.0569,0.0104,0,0.102,0.68,182.352,259667
695,2000,8,Summer,Case Of The Ex,MYA,0.774,0.684,C#/Db,0.0408,0.0687,9.34E-05,0.0765,0.354,98.001,236827
696,2000,8,Summer,No Matter What They Say,LIL' KIM,0.744,0.775,C#/Db,0.325,0.0267,0,0.137,0.649,106.093,251200
697,2000,8,Summer,Dance With Me,DEBELAH MORGAN,0.85,0.674,G,0.0373,0.309,0.000645,0.0356,0.74,115.005,220107
698,2000,8,Summer,Country Comes To Town,TOBY KEITH,0.697,0.928,A,0.0423,0.102,0,0.066,0.722,123.785,218000
699,2000,8,Summer,With Arms Open Wide,CREED,0.41,0.539,C,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800
700,2000,8,Summer,Californication,RED HOT CHILI PEPPERS,0.592,0.767,A,0.027,0.0021,0.00165,0.127,0.328,96.483,329733
701,2000,8,Summer,It's Always Somethin',JOE DIFFIE,0.61,0.83,A,0.0343,0.0452,0.000211,0.163,0.566,90.024,178533
702,2000,8,Summer,As We Lay,KELLY PRICE,0.46,0.359,G#/Ab,0.0341,0.435,0,0.113,0.137,123.536,381853
703,2000,8,Summer,When You Need My Love,DARRYL WORLEY,0.587,0.641,E,0.0224,0.0843,0,0.31,0.412,86.008,219800
704,2000,8,Summer,I'll Be,REBA McENTIRE,0.586,0.423,C,0.0267,0.643,0,0.129,0.268,122.625,268867
705,2000,8,Summer,Broadway,GOO GOO DOLLS,0.527,0.878,B,0.0424,0.000555,0,0.0852,0.757,132.791,238533
706,2000,8,Summer,Let's Make Love,FAITH HILL & TIM McGRAW,0.362,0.459,C,0.0274,0.342,0,0.111,0.158,147.063,252893
707,2000,8,Summer,Cold Day In July,DIXIE CHICKS,0.574,0.368,G,0.0271,0.0163,2.12E-05,0.0746,0.296,129.457,312693
708,2000,8,Summer,Oops! ... I Did It Again,BRITNEY SPEARS,0.462,0.66,D#/Eb,0.378,0.00557,0,0.0889,0.782,82.613,230053
709,2000,8,Summer,Better Off Alone,ALICE DEEJAY,0.666,0.854,G#/Ab,0.0565,0.0044,0.769,0.313,0.748,136.954,215246
710,2000,8,Summer,Crash And Burn,SAVAGE GARDEN,0.581,0.607,E,0.028,0.189,1.60E-06,0.0882,0.213,102.03,281467
711,2000,8,Summer,West Side Story,LFO,0.691,0.792,A,0.0509,0.0961,0,0.392,0.302,100.057,208160
712,2000,8,Summer,Sour Girl,STONE TEMPLE PILOTS,0.394,0.663,C,0.0295,0.0769,0.00644,0.239,0.737,207.575,256253
713,2000,8,Summer,Shake Ya Ass,MYSTIKAL,0.914,0.607,G,0.32,0.0626,0,0.0515,0.666,98.054,256973
714,2000,8,Summer,I Disappear,METALLICA,0.534,0.929,C#/Db,0.047,0.000206,5.58E-05,0.036,0.447,122.733,266240
715,2000,8,Summer,Don't Call Me Baby,MADISON AVENUE,0.808,0.982,D#/Eb,0.0311,0.0585,0.00689,0.35,0.961,124.999,228140
716,2000,8,Summer,The One,BACKSTREET BOYS,0.663,0.934,F,0.0348,0.0646,0,0.164,0.621,110.031,226933
717,2000,8,Summer,The Chain Of Love,CLAY WALKER,0.533,0.315,D,0.0308,0.235,1.19E-05,0.0939,0.316,140.918,304507
718,2000,8,Summer,I Think God Can Explain,SPLENDER,0.48,0.729,A#/Bb,0.028,0.0129,0,0.0862,0.509,137.232,236760
719,2000,8,Summer,Baby U Are,GERALD LEVERT,0.657,0.537,F#/Gb,0.199,0.0196,5.55E-06,0.102,0.636,172.212,317067
720,2000,8,Summer,Best Of Intentions,TRAVIS TRITT,0.659,0.468,G#/Ab,0.0232,0.363,0,0.0964,0.37,99.066,257400
721,2000,8,Summer,Imagine That,LL COOL J,0.913,0.831,B,0.234,0.365,6.38E-05,0.297,0.894,97.998,296307
722,2000,8,Summer,Ta Da,LIL' MO,0.838,0.599,F#/Gb,0.157,0.187,0,0.407,0.424,119.955,262255
723,2000,8,Summer,Hey Papi,JAY-Z,0.784,0.872,C#/Db,0.316,0.0408,0.000632,0.137,0.908,158.063,268693
724,2000,9,Fall,Music,MADONNA,0.736,0.802,G,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973
725,2000,9,Fall,Doesn't Really Matter,JANET JACKSON,0.771,0.796,F,0.076,0.0993,0.00278,0.0981,0.801,99.316,265027
726,2000,9,Fall,"Jumpin', Jumpin'",DESTINY'S CHILD,0.771,0.685,C#/Db,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200
727,2000,9,Fall,Bent,MATCHBOX 20,0.518,0.83,F#/Gb,0.0386,0.0404,3.85E-06,0.375,0.527,95.468,256133
728,2000,9,Fall,Incomplete,SISQO,0.746,0.443,C#/Db,0.0771,0.282,0,0.14,0.272,119.311,274227
729,2000,9,Fall,Kryptonite,3 DOORS DOWN,0.545,0.865,B,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,233933
730,2000,9,Fall,(Hot S**t) Country Grammar,NELLY,0.889,0.648,D,0.109,0.00828,0,0.113,0.58,81.388,259173
731,2000,9,Fall,No More,RUFF ENDZ,0.839,0.641,A#/Bb,0.0858,0.0324,4.56E-06,0.0602,0.927,97.004,242560
732,2000,9,Fall,I Wanna Know,JOE,0.725,0.487,G#/Ab,0.0368,0.26,1.09E-05,0.431,0.599,136.086,296693
733,2000,9,Fall,Wifey,NEXT,0.831,0.713,G,0.104,0.0678,0,0.0659,0.683,99.584,243467
734,2000,9,Fall,Come On Over (All I Want Is You),CHRISTINA AGUILERA,0.829,0.915,G#/Ab,0.106,0.226,1.25E-05,0.246,0.779,118.903,203333
735,2000,9,Fall,Absolutely (Story Of A Girl),NINE DAYS,0.481,0.94,G,0.066,0.000891,0,0.0939,0.66,96.493,189333
736,2000,9,Fall,I Need You,LeANN RIMES,0.478,0.736,G,0.0367,0.02,9.58E-05,0.118,0.564,144.705,229827
737,2000,9,Fall,He Wasn't Man Enough,TONI BRAXTON,0.739,0.947,B,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,261933
738,2000,9,Fall,It's Gonna Be Me,N SYNC,0.636,0.873,C,0.071,0.0407,1.27E-06,0.0372,0.908,165.071,192427
739,2000,9,Fall,Try Again,AALIYAH,0.794,0.662,F#/Gb,0.249,0.0789,0,0.0937,0.683,93.053,284640
740,2000,9,Fall,Higher,CREED,0.459,0.83,D,0.0364,5.15E-05,0.00014,0.206,0.431,155.827,316733
741,2000,9,Fall,Back Here,BB MAK,0.624,0.945,G,0.0343,0.0698,4.57E-06,0.0867,0.914,104.77,218200
742,2000,9,Fall,With Arms Wide Open,CREED,0.41,0.539,C,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800
743,2000,9,Fall,Most Girls,PINK,0.742,0.732,D,0.0311,0.0424,0.00446,0.101,0.694,97.922,298960
744,2000,9,Fall,Faded,SOULDECISION featuring THRUST,0.856,0.509,B,0.0346,0.00807,0,0.0592,0.863,107.91,164286
745,2000,9,Fall,Let's Get Married,JAGGED EDGE,0.852,0.694,C#/Db,0.0653,0.0121,0,0.126,0.789,109.906,249040
746,2000,9,Fall,Shake Ya Ass,MYSTIKAL,0.914,0.607,G,0.32,0.0626,0,0.0515,0.666,98.054,256973
747,2000,9,Fall,Give Me Just One Night (Una Noche),98 DEGREES,0.543,0.79,C,0.0491,0.0513,3.55E-06,0.0981,0.655,123.631,205160
748,2000,9,Fall,Everything You Want,VERTICAL HORIZON,0.636,0.761,D#/Eb,0.0306,0.0517,0,0.0642,0.736,93.896,257067
749,2000,9,Fall,Wonderful,EVERCLEAR,0.514,0.817,G,0.05,0.0118,8.25E-06,0.346,0.734,186.765,280813
750,2000,9,Fall,Lucky,BRITNEY SPEARS,0.765,0.791,G#/Ab,0.0317,0.262,0.000154,0.0669,0.966,95.026,206227
751,2000,9,Fall,That's The Way,JO DEE MESSINA,0.488,0.923,D,0.103,0.129,0,0.158,0.818,183.891,202253
752,2000,9,Fall,Breathe,FAITH HILL,0.529,0.496,G,0.029,0.173,0,0.251,0.278,136.859,250547
753,2000,9,Fall,Purest Of Pain (A Puro Dolor),SON BY FOUR,0.593,0.939,G,0.0616,0.45,1.33E-05,0.109,0.743,134.108,247480
754,2000,9,Fall,You Sang To Me,MARC ANTHONY,0.578,0.894,A#/Bb,0.0296,0.0103,2.66E-06,0.216,0.741,165.98,347107
755,2000,9,Fall,Just Be A Man About It,TONI BRAXTON,0.753,0.45,A,0.0919,0.274,2.05E-06,0.321,0.56,109.408,288933
756,2000,9,Fall,Aaron's Party (Come Get It),AARON CARTER,0.944,0.886,C#/Db,0.135,0.0462,0,0.0429,0.912,117.03,204733
757,2000,9,Fall,Don't Think I'm Not,KANDI,0.859,0.622,B,0.0445,0.0661,0,0.0394,0.433,134.007,243533
758,2000,9,Fall,What About Now,LONESTAR,0.663,0.819,E,0.0335,0.147,0,0.0915,0.73,125.878,210000
759,2000,9,Fall,I Think I'm In Love With You,JESSICA SIMPSON,0.715,0.815,A,0.0576,0.0689,0,0.233,0.804,106.001,197693
760,2000,9,Fall,There You Go,PINK,0.822,0.847,A#/Bb,0.0917,0.0854,0,0.0452,0.668,107.908,202800
761,2000,9,Fall,It Must Be Love,ALAN JACKSON,0.816,0.669,F#/Gb,0.0295,0.284,0,0.0563,0.967,112.132,171813
762,2000,9,Fall,You're A God,VERTICAL HORIZON,0.649,0.852,F,0.0307,0.00119,3.32E-05,0.0937,0.288,96.653,218760
763,2000,9,Fall,Case Of The Ex (Whatcha Gonna Do),MYA,0.774,0.684,C#/Db,0.0408,0.0687,9.34E-05,0.0765,0.354,98.001,236827
764,2000,9,Fall,I Will ... But,SHEDAISY,0.675,0.837,D,0.0354,0.103,0,0.123,0.888,112.53,219973
765,2000,9,Fall,One Voice,BILLY GILMAN,0.442,0.447,C,0.0252,0.101,0,0.0962,0.16,149.652,249840
766,2000,9,Fall,It's My Life,BON JOVI,0.551,0.913,C,0.0466,0.0263,1.35E-05,0.347,0.544,119.992,224493
767,2000,9,Fall,Bag Lady,ERYKAH BADU,0.724,0.416,F,0.0841,0.365,0,0.0969,0.578,151.181,348893
768,2000,9,Fall,The Light,COMMON,0.934,0.649,G,0.266,0.114,1.71E-06,0.0807,0.685,97.026,243587
769,2000,9,Fall,Dance With Me,DEBELAH MORGAN,0.85,0.674,G,0.0373,0.309,0.000645,0.0356,0.74,115.005,220107
770,2000,9,Fall,Your Everything,KEITH URBAN,0.549,0.54,A,0.027,0.0399,0,0.0688,0.361,139.714,239360
771,2000,9,Fall,Liar,PROFYLE,0.694,0.617,A#/Bb,0.049,0.226,0,0.247,0.305,114.064,297893
772,2000,9,Fall,Kiss This,AARON TIPPIN,0.765,0.706,F#/Gb,0.026,0.047,4.25E-06,0.36,0.669,116.02,173760
773,2000,9,Fall,Who Let The Dogs Out,BAHA MEN,0.596,0.954,C,0.0657,0.00038,0.0171,0.227,0.628,128.913,150581
774,2000,9,Fall,Go On,GEORGE STRAIT,0.705,0.555,G#/Ab,0.0238,0.449,0.0149,0.254,0.487,104.501,201760
775,2000,9,Fall,It's Always Somethin',JOE DIFFIE,0.61,0.83,A,0.0343,0.0452,0.000211,0.163,0.566,90.024,178533
776,2000,9,Fall,Country Comes To Town,TOBY KEITH,0.697,0.928,A,0.0423,0.102,0,0.066,0.722,123.785,218000
777,2000,9,Fall,Let's Make Love,FAITH HILL & TIM McGRAW,0.362,0.459,C,0.0274,0.342,0,0.111,0.158,147.063,252893
778,2000,9,Fall,Last Resort,PAPA ROACH,0.589,0.89,E,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907
779,2000,9,Fall,You'll Always Be Loved By Me,BROOKS & DUNN,0.671,0.658,D,0.0258,0.198,2.48E-05,0.297,0.568,103.122,181840
780,2000,9,Fall,Best Of Intentions,TRAVIS TRITT,0.659,0.468,G#/Ab,0.0232,0.363,0,0.0964,0.37,99.066,257400
781,2000,9,Fall,The Way I Am,EMINEM,0.785,0.871,E,0.265,0.144,0,0.309,0.315,87.248,290427
782,2000,9,Fall,I Wanna Be With You,MANDY MOORE,0.515,0.908,G#/Ab,0.0368,0.0158,1.88E-05,0.412,0.637,150.031,252600
783,2000,9,Fall,The Little Girl,JOHN MICHAEL MONTGOMERY,0.658,0.434,C#/Db,0.025,0.354,1.75E-05,0.112,0.218,83.921,232640
784,2000,9,Fall,Treat Her Like A Lady,JOE,0.75,0.463,F,0.0415,0.0581,0,0.0889,0.568,126.072,257773
785,2000,9,Fall,Open My Heart,YOLANDA ADAMS,0.414,0.402,A#/Bb,0.0427,0.7,0,0.363,0.171,105.368,340040
786,2000,9,Fall,Deep Inside Of You,THIRD EYE BLIND,0.502,0.591,G,0.0242,0.00585,1.90E-05,0.0725,0.169,81.782,250533
787,2000,9,Fall,Can't Fight The Moonlight,LeANN RIMES,0.628,0.834,F#/Gb,0.0497,0.403,0,0.051,0.626,97.865,215507
788,2000,9,Fall,Gotta Tell You,SAMANTHA MUMBA,0.739,0.75,C,0.0278,0.205,0,0.157,0.758,109.983,200160
789,2000,9,Fall,Feels Like Love,VINCE GILL,0.55,0.832,A#/Bb,0.0296,0.133,3.96E-05,0.189,0.627,99.917,255773
790,2000,9,Fall,There You Are,MARTINA McBRIDE,0.343,0.434,G,0.0298,0.648,0,0.126,0.14,144.479,204627
791,2000,9,Fall,Pinch Me,BARENAKED LADIES,0.68,0.857,G,0.0373,0.0151,2.88E-05,0.056,0.794,95.349,285160
792,2000,9,Fall,Prayin' For Daylight,RASCAL FLATTS,0.64,0.781,G,0.0398,0.578,0,0.272,0.646,91.02,215600
793,2000,9,Fall,Change Your Mind,SISTER HAZEL,0.428,0.785,C,0.0569,0.0104,0,0.102,0.68,182.352,259667
794,2000,9,Fall,Taking You Home,DON HENLEY,0.569,0.498,E,0.0269,0.341,2.35E-05,0.134,0.0891,72.344,331667
795,2000,9,Fall,I Will Love Again,LARA FABIAN,0.643,0.757,A,0.0347,0.0435,1.35E-06,0.0883,0.471,126.975,223040
796,2000,9,Fall,Could I Have This Kiss Forever,WHITNEY HOUSTON & ENRIQUE IGLESIAS,0.505,0.876,A#/Bb,0.0772,0.00375,6.06E-06,0.138,0.443,93.841,235107
797,2000,9,Fall,My Baby You,MARC ANTHONY,0.443,0.596,C,0.0294,0.688,0,0.167,0.186,115.597,236960
798,2000,9,Fall,Californication,RED HOT CHILLI PEPPERS,0.592,0.767,A,0.027,0.0021,0.00165,0.127,0.328,96.483,329733
799,2000,9,Fall,Dance Tonight,LUCY PEARL,0.787,0.425,A#/Bb,0.0641,0.00637,0.00169,0.196,0.711,99.225,221280
800,2000,9,Fall,Don't Call Me Baby,MADISON AVENUE,0.808,0.982,D#/Eb,0.0311,0.0585,0.00689,0.35,0.961,124.999,228140
801,2000,9,Fall,I Disappear,METALLICA,0.534,0.929,C#/Db,0.047,0.000206,5.58E-05,0.036,0.447,122.733,266240
802,2000,9,Fall,Can't Go For That,TAMIA,0.668,0.698,B,0.0714,0.242,6.32E-05,0.06,0.448,106.041,226333
803,2000,9,Fall,Sour Girl,STONE TEMPLE PILOTS,0.394,0.663,C,0.0295,0.0769,0.00644,0.239,0.737,207.575,256253
804,2000,9,Fall,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),2GETHER,0.83,0.948,A,0.0455,0.106,2.29E-06,0.105,0.931,111.993,197627
805,2000,9,Fall,Pull Over,TRINA,0.955,0.768,C#/Db,0.181,0.0134,0,0.308,0.741,125.04,194293
806,2000,9,Fall,I'll Be,REBA McENTIRE,0.586,0.423,C,0.0267,0.643,0,0.129,0.268,122.625,268867
807,2000,9,Fall,Ta Da,LIL' MO,0.838,0.599,F#/Gb,0.157,0.187,0,0.407,0.424,119.955,262255
808,2000,9,Fall,Baby U Are,GERALD LEVERT,0.657,0.537,F#/Gb,0.199,0.0196,5.55E-06,0.102,0.636,172.212,317067
809,2000,9,Fall,No Matter What They Say,LIL' KIM,0.744,0.775,C#/Db,0.325,0.0267,0,0.137,0.649,106.093,251200
810,2000,9,Fall,That's The Kind Of Mood I'm In,PATTY LOVELESS,0.698,0.628,B,0.0336,0.182,0,0.0736,0.669,126.394,212200
811,2000,9,Fall,When You Need My Love,DARRYL WORLEY,0.587,0.641,E,0.0224,0.0843,0,0.31,0.412,86.008,219800
812,2000,9,Fall,Simple Kind Of Life,NO DOUBT,0.576,0.849,C,0.0355,0.0678,0,0.278,0.482,119.999,256933
813,2000,10,Fall,Come On Over (All I Want Is You),CHRISTINA AGUILERA,0.829,0.915,G#/Ab,0.106,0.226,1.25E-05,0.246,0.779,118.903,203333
814,2000,10,Fall,Music,MADONNA,0.736,0.802,G,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973
815,2000,10,Fall,With Arms Wide Open,CREED,0.41,0.539,C,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800
816,2000,10,Fall,Kryptonite,3 DOORS DOWN,0.545,0.865,B,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,233933
817,2000,10,Fall,Most Girls,PINK,0.742,0.732,D,0.0311,0.0424,0.00446,0.101,0.694,97.922,298960
818,2000,10,Fall,Give Me Just One Night (Una Noche),98 DEGREES,0.543,0.79,C,0.0491,0.0513,3.55E-06,0.0981,0.655,123.631,205160
819,2000,10,Fall,"Jumpin', Jumpin'",DESTINY'S CHILD,0.771,0.685,C#/Db,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200
820,2000,10,Fall,Doesn't Really Matter,JANET JACKSON,0.771,0.796,F,0.076,0.0993,0.00278,0.0981,0.801,99.316,265027
821,2000,10,Fall,Bag Lady,ERYKAH BADU,0.724,0.416,F,0.0841,0.365,0,0.0969,0.578,151.181,348893
822,2000,10,Fall,Incomplete,SISQO,0.746,0.443,C#/Db,0.0771,0.282,0,0.14,0.272,119.311,274227
823,2000,10,Fall,Wonderful,EVERCLEAR,0.514,0.817,G,0.05,0.0118,8.25E-06,0.346,0.734,186.765,280813
824,2000,10,Fall,(Hot S**t) Country Grammar,NELLY,0.889,0.648,D,0.109,0.00828,0,0.113,0.58,81.388,259173
825,2000,10,Fall,Bent,MATCHBOX 20,0.518,0.83,F#/Gb,0.0386,0.0404,3.85E-06,0.375,0.527,95.468,256133
826,2000,10,Fall,Shake Ya Ass,MYSTIKAL,0.914,0.607,G,0.32,0.0626,0,0.0515,0.666,98.054,256973
827,2000,10,Fall,This I Promise You,N SYNC,0.55,0.587,D,0.0329,0.354,0,0.128,0.466,165.975,284760
828,2000,10,Fall,Liar,PROFYLE,0.694,0.617,A#/Bb,0.049,0.226,0,0.247,0.305,114.064,297893
829,2000,10,Fall,Case Of The Ex (Whatcha Gonna Do),MYA,0.774,0.684,C#/Db,0.0408,0.0687,9.34E-05,0.0765,0.354,98.001,236827
830,2000,10,Fall,The Way You Love Me,FAITH HILL,0.627,0.716,D,0.0352,0.127,0,0.0344,0.734,101.99,186067
831,2000,10,Fall,No More,RUFF ENDZ,0.839,0.641,A#/Bb,0.0858,0.0324,4.56E-06,0.0602,0.927,97.004,242560
832,2000,10,Fall,Gotta Tell You,SAMANTHA MUMBA,0.739,0.75,C,0.0278,0.205,0,0.157,0.758,109.983,200160
833,2000,10,Fall,She Bangs,RICKY MARTIN,0.63,0.95,C#/Db,0.0806,0.000915,6.51E-06,0.373,0.858,143.866,280627
834,2000,10,Fall,Independent Women Part I,DESTINY'S CHILD,0.747,0.638,F#/Gb,0.245,0.107,6.44E-06,0.126,0.947,97.99,217680
